FRNM_NM,RN_ADDR,OPR_TIME_INFO,RPRS_TELNO,HMPG_URL,LA_VLUE,LO_VLUE
두리동물병원,경기도 수원시 권선구 정조로 596-2 (세류동),,031-225-7533,,37.26194763,127.0141754
두리동물병원,전라남도 영암군 영암읍 동문로 84,,061-473-0053,,34.80298233,126.6998825
두리동물클리닉,경기도 수원시 팔달구 효원로235번길 53 (인계동),월 09:30 - 19:00 | 13:00 - 14:00 휴게시간 | 화 09:30 - 19:00 | 13:00 - 14:00 휴게시간 | 수 09:30 - 17:00 | 13:00 - 14:00 휴게시간 | 목 09:30 - 19:00 | 13:00 - 14:00 휴게시간 | 금 09:30 - 19:00 | 13:00 - 14:00 휴게시간 | 토 09:30 - 17:00 | 13:00 - 14:00 휴게시간 | 일 정기휴무 (매주 일요일),031-221-2410,,37.2687912,127.0092697
두산동물병원,경상북도 김천시 자산로 104 (성내동),,,,36.12067795,128.1208191
두암한방동물병원,서울특별시 양천구 목동중앙북로 73 (목동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 19:00 | 일 정기휴무 (매주 일요일),02-846-4597,http://www.petacu.com/,37.54683685,126.8715057
두타동물병원,강원특별자치도 삼척시 중앙로 245-2 (남양동),월 09:00 - 18:00 | 화 09:00 - 18:00 | 수 09:00 - 18:00 | 목 09:00 - 18:00 | 금 09:00 - 18:00 | 토 09:00 - 12:00 | 일 정기휴무 (매주 일요일),033-574-0775,,37.44523239,129.1676178
둔산동물병원,대전광역시 서구 대덕대로 145 (갈마동),월 10:00 - 19:30 | 화 10:00 - 19:30 | 수 10:00 - 19:30 | 목 10:00 - 19:30 | 금 10:00 - 19:30 | 토 10:00 - 17:00 | 일 정기휴무 (매주 일요일),042-536-3480,,36.34662628,127.374794
둔촌동물병원,서울특별시 강동구 양재대로 1385 (성내동),월 10:00 - 18:30 | 화 10:00 - 18:30 | 수 10:00 - 18:30 | 목 10:00 - 18:30 | 금 10:00 - 18:30 | 토 10:00 - 16:00 | 12:50 - 13:30 휴게시간 | 일 정기휴무 (매주 일요일),02-474-5100,,37.52992249,127.1366119
둘리동물병원,서울특별시 도봉구 도봉로 502-8 (창동),월 10:00 - 18:20 | 12:30 - 13:30 휴게시간 | 18:10 접수마감 | 화 10:00 - 18:20 | 12:30 - 13:30 휴게시간 | 18:10 접수마감 | 수 10:00 - 18:20 | 12:30 - 13:30 휴게시간 | 18:10 접수마감 | 목 10:00 - 18:20 | 12:30 - 13:30 휴게시간 | 18:10 접수마감 | 금 10:00 - 18:20 | 12:30 - 13:30 휴게시간 | 18:10 접수마감 | 토 10:00 - 18:20 | 12:30 - 13:30 휴게시간 | 18:10 접수마감 | 일 10:00 - 17:20 | 12:30 - 13:30 휴게시간 | 17:10 접수마감,0507-1352-0085,,37.65007401,127.0359421
드림 동물병원,서울특별시 강남구 역삼로 234 (역삼동),"월 10:00 - 18:30 | 13:00 - 14:00 휴게시간 | 12:30, 18:00 접수마감 | 화 10:00 - 18:30 | 13:00 - 14:00 휴게시간 | 12:30, 18:00 접수마감 | 수 10:00 - 18:30 | 13:00 - 14:00 휴게시간 | 12:30, 18:00 접수마감 | 목 10:00 - 18:30 | 13:00 - 14:00 휴게시간 | 12:30, 18:00 접수마감 | 금 10:00 - 18:30 | 13:00 - 14:00 휴게시간 | 12:30, 18:00 접수마감 | 토 10:00 - 15:00 | 14:30 접수마감 | 일 정기휴무 (매주 일요일)",02-508-7583,https://blog.naver.com/ja2un20,37.49710083,127.0422134
드림24동물병원,경기도 용인시 처인구 경안천로 46 (마평동),월 09:00 - 20:00 | 화 09:00 - 20:00 | 수 09:00 - 20:00 | 목 09:00 - 20:00 | 금 09:00 - 20:00 | 토 09:00 - 20:00 | 일 10:00 - 17:00 | 13:00 - 14:00 휴게시간,031-335-7582,https://blog.naver.com/happymauntai,37.23721695,127.2104721
드림동물병원,"서울특별시 성북구 동소문로15길 74-1 (동소문동6가, 로뎀나무)",,02-928-7581,,37.59183502,127.0136948
드림동물병원,"서울특별시 구로구 중앙로8길 11 (고척동, 고척 월드메르디앙)",월 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 화 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 수 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 목 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 금 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 토 09:00 - 15:00 | 13:00 - 13:30 휴게시간 | 14:30 접수마감 | 일 정기휴무 (매주 일요일),02-3666-0204,,37.50252914,126.8632889
드림동물병원,대전광역시 서구 문정로 102 (탄방동),월 09:30 - 18:00 | 12:00 - 13:30 휴게시간 | 화 09:30 - 18:00 | 12:30 - 13:30 휴게시간 | 수 15:00 - 18:00 | 목 09:30 - 18:00 | 12:30 - 13:30 휴게시간 | 금 09:30 - 18:00 | 12:30 - 13:30 휴게시간 | 토 09:30 - 14:00 | 일 정기휴무 (매주 일요일),042-472-7566,,36.34649658,127.3906555
드림동물병원,강원특별자치도 횡성군 청일면 춘당로 232,월 10:30 - 18:00 | 13:00 - 14:00 휴게시간 | 17:30 접수마감 | 화 10:30 - 18:00 | 13:00 - 14:00 휴게시간 | 17:30 접수마감 | 수 10:30 - 18:00 | 13:00 - 14:00 휴게시간 | 17:30 접수마감 | 목 10:30 - 18:00 | 13:00 - 14:00 휴게시간 | 17:30 접수마감 | 금 10:30 - 18:00 | 13:00 - 14:00 휴게시간 | 17:30 접수마감 | 토 10:30 - 17:00 | 12:00 - 13:00 휴게시간 | 16:30 접수마감 | 일 정기휴무 (매주 일요일),0507-1403-7584,,36.77485275,127.1374817
드림동물병원,전라남도 순천시 월등면 계월길 130-12,월 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 화 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 수 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 목 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 금 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 토 10:00 - 15:00 | 14:30 접수마감 | 일 정기휴무 (매주 일요일),032-822-7588,https://blog.naver.com/dream_ac,37.40673065,126.6703644
드림동물병원,경기도 남양주시 진접읍 장현로 134-2,월 09:30 - 19:00 | 화 09:30 - 19:00 | 수 09:30 - 19:00 | 목 09:30 - 19:00 | 금 09:30 - 19:00 | 토 09:30 - 15:00 | 일 정기휴무 (매주 일요일),031-574-7595,,37.72078705,127.1862564
드림동물병원,부산광역시 금정구 금강로 539-1 (구서동),월 09:30 - 19:00 | 화 09:30 - 19:00 | 수 09:30 - 19:00 | 목 09:30 - 19:00 | 금 09:30 - 19:00 | 토 09:30 - 18:00 | 일 정기휴무 (매주 일요일),0507-1323-8575,https://blog.naver.com/dreamah15,35.25551987,129.0875854
드림벳동물병원,경상남도 진주시 문산읍 문산로 923,,055-756-5612,,35.16430664,128.1977081
드림펫동물병원,서울특별시 광진구 능동로 407 (중곡동),월 10:00 - 18:00 | 12:30 - 13:30 휴게시간 | 화 10:00 - 19:00 | 12:30 - 13:30 휴게시간 | 수 10:00 - 18:00 | 12:30 - 13:30 휴게시간 | 목 10:00 - 19:00 | 12:30 - 13:30 휴게시간 | 금 10:00 - 18:00 | 12:30 - 13:30 휴게시간 | 토 10:00 - 17:00 | 12:30 - 13:30 휴게시간 | 일 정기휴무 (매주 일요일),0507-1448-7588,http://www.doggynkitty.co.kr/,37.5654335,127.083786
든든동물병원,경기도 이천시 모가면 진상미로 1253,,,,37.16814804,127.4796371
디딤동물병원,전라남도 순천시 순광로 18 (조례동),월 09:30 - 18:00 | 화 09:30 - 18:00 | 수 09:30 - 18:00 | 목 09:30 - 18:00 | 금 09:30 - 18:00 | 토 09:30 - 17:00 | 일 정기휴무 (매주 일요일),061-722-0403,,34.95469666,127.5231857
디스동물병원,경상남도 거제시 거제중앙로 1852 (고현동),월 09:30 - 19:00 | 화 09:30 - 19:00 | 수 09:30 - 19:00 | 목 09:30 - 19:00 | 금 09:30 - 19:00 | 토 09:30 - 18:00 | 일 10:00 - 22:00,055-632-2365,,34.88373947,128.6256409
디아나동물병원,서울특별시 서초구 방배로 119 (방배동),월 10:00 - 20:00 | 13:00 - 14:00 휴게시간 | 화 10:00 - 20:00 | 13:00 - 14:00 휴게시간 | 수 10:00 - 20:00 | 13:00 - 14:00 휴게시간 | 목 10:00 - 20:00 | 13:00 - 14:00 휴게시간 | 금 10:00 - 20:00 | 13:00 - 14:00 휴게시간 | 토 10:00 - 18:00 | 13:00 - 14:00 휴게시간 | 일 정기휴무 (매주 일요일),02-521-9010,https://blog.naver.com/mokujin621,37.48464203,126.995224
디아나동물병원 안양분원,경기도 안양시 동안구 관악대로 317-4 (관양동),,031-381-8275,,37.40367126,126.9580078
디아동물병원,서울특별시 강남구 선릉로4길 13 (개포동),월 10:00 - 19:30 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 화 10:00 - 19:30 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 수 10:00 - 19:30 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 목 10:00 - 19:30 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 금 10:00 - 19:30 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 토 10:00 - 18:00 | 13:00 - 14:00 휴게시간 | 17:30 접수마감 | 일 정기휴무 (매주 일요일),02-572-2772,https://blog.naver.com/diah2112,37.48274612,127.0622253
디아크동물병원,서울특별시 동대문구 홍릉로 64-1 (청량리동),,02-960-7501,,37.58595276,127.0435486
디아크동물종합병원,서울특별시 동작구 장승배기로27길 18 (노량진동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 15:00 | 13:00 - 14:00 휴게시간 | 일 정기휴무 (매주 일요일),02-816-7582,,37.51168823,126.9390411
디알씨동물병원,부산광역시 기장군 기장읍 차성로 314,월 10:00 - 17:00 | 화 10:00 - 17:00 | 수 10:00 - 15:00 | 목 10:00 - 17:00 | 금 10:00 - 17:00 | 토 10:00 - 15:00 | 일 정기휴무 (매주 일요일),051-624-8275,,35.24559784,129.2139435
디에스 동물메디컬,대구광역시 달성군 다사읍 죽곡1길 13-3,월 10:00 - 19:00 | 12:00 - 15:00 휴게시간 | 18:30 접수마감 | 화 10:00 - 19:00 | 12:00 - 15:00 휴게시간 | 18:30 접수마감 | 수 10:00 - 19:00 | 12:00 - 15:00 휴게시간 | 18:30 접수마감 | 목 10:00 - 19:00 | 12:00 - 15:00 휴게시간 | 18:30 접수마감 | 금 10:00 - 19:00 | 12:00 - 15:00 휴게시간 | 18:30 접수마감 | 토 10:00 - 15:00 | 14:30 접수마감 | 일 10:00 - 15:00 | 14:30 접수마감,053-593-2842,https://blog.naver.com/ds-amc,35.85705185,128.464386
디엔씨동물병원,서울특별시 마포구 신촌로 154 (노고산동),,02-717-7571,,37.55635834,126.9426575
디엔씨동물병원,경기도 고양시 덕양구 중앙로 550 (행신동),월 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 화 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 수 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 목 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 금 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 18:30 접수마감 | 토 10:00 - 17:00 | 13:00 - 14:00 휴게시간 | 16:30 접수마감 | 일 정기휴무 (매주 일요일),031-978-0075,,37.62348938,126.8362198
디오동물병원,"인천광역시 연수구 송도과학로27번길 55 (송도동, 롯데캐슬 캠퍼스타운)",월 정기휴무 (매주 월요일) | 화 10:00 - 20:00 | 14:00 - 15:00 휴게시간 | 수 10:00 - 20:00 | 14:00 - 15:00 휴게시간 | 목 10:00 - 20:00 | 14:00 - 15:00 휴게시간 | 금 10:00 - 20:00 | 14:00 - 15:00 휴게시간 | 토 10:00 - 18:00 | 14:00 - 15:00 휴게시간 | 일 정기휴무 (매주 일요일),032-815-8275,,37.38923645,126.6651306
디오빌동물병원,"서울특별시 영등포구 당산로 222 (당산동5가, 당산디오빌)",월 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 화 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 수 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 목 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 금 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 토 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 일 10:00 - 18:00 | 13:00 - 14:00 휴게시간,02-2671-0026,,37.53324509,126.9022903
디위드동물병원,대전광역시 대덕구 동춘당로114번길 11-17 (송촌동),월 09:30 - 19:30 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 화 09:30 - 19:30 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 수 09:30 - 19:30 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 목 09:30 - 19:30 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 금 09:30 - 19:30 | 13:00 - 14:00 휴게시간 | 19:00 접수마감 | 토 09:30 - 15:30 | 15:00 접수마감 | 일 정기휴무 (매주 일요일),042-632-7553,,36.36733246,127.4377594
디케이동물병원,경북 칠곡군 동명면 금암리 1364-130,,054-971-6148,,35.98867035,128.5523987
딜리동물병원,경기도 성남시 분당구 성남대로 884-9 (야탑동),월 10:00 - 20:00 | 화 10:00 - 20:00 | 수 10:00 - 20:00 | 목 10:00 - 20:00 | 금 10:00 - 20:00 | 토 10:00 - 20:00 | 일 10:00 - 18:00,0507-1418-1275,https://blog.naver.com/dillyah,37.40906143,127.1292725
따뜻한동물병원,인천광역시 연수구 용담로 145 (연수동),월 10:30 - 19:00 | 화 10:30 - 19:00 | 수 10:30 - 19:00 | 목 10:30 - 19:00 | 금 10:30 - 19:00 | 토 10:30 - 18:00 | 일 정기휴무 (매주 일요일),0507-1414-7553,https://www.instagram.com/warmamc,37.41322708,126.6803055
따뜻한온동물병원,대구광역시 달성군 다사읍 서재로14길 2 (서재휴먼시아),월 09:00 - 18:30 | 12:30 - 13:30 휴게시간 | 화 09:00 - 18:30 | 12:30 - 13:30 휴게시간 | 수 09:00 - 18:30 | 12:30 - 13:30 휴게시간 | 목 09:00 - 18:30 | 12:30 - 13:30 휴게시간 | 금 09:00 - 18:30 | 12:30 - 13:30 휴게시간 | 토 09:00 - 16:00 | 일 정기휴무 (매주 일요일),0507-1411-7588,https://blog.naver.com/on7588,35.85974503,128.6218567
따스한동물병원,경기도 용인시 기흥구 구성로279번길 17 (청덕동),월 10:00 - 18:00 | 12:00 - 13:00 휴게시간 | 화 10:00 - 18:00 | 12:00 - 13:00 휴게시간 | 수 10:00 - 18:00 | 12:00 - 13:00 휴게시간 | 목 10:00 - 18:00 | 12:00 - 13:00 휴게시간 | 금 10:00 - 18:00 | 12:00 - 13:00 휴게시간 | 토(8/31) 휴무 | 일 정기휴무 (매주 일요일),031-8013-0075,,37.29109192,127.1411667
땅콩동물병원,경상북도 봉화군 소천면 분천길 49,매일 10:00 - 18:00 ,02-3665-7588,https://kkon.modoo.at,37.55904388,126.8286362
땅콩동물병원,서울특별시 동대문구 답십리로 224-1 (답십리동),매일 10:00 - 19:00 | 12:30 - 13:30 휴게시간,02-3394-7075,,37.57258606,127.0652924
땡큐DOG동물병원,경기도 김포시 김포한강8로194번길 8-16 (마산동),월 10:00 - 19:00 | 13:00 - 14:30 휴게시간 | 화 10:00 - 19:00 | 13:00 - 14:30 휴게시간 | 수 10:00 - 19:00 | 13:00 - 14:30 휴게시간 | 목 10:00 - 19:00 | 13:00 - 14:30 휴게시간 | 금 10:00 - 19:00 | 13:00 - 14:30 휴게시간 | 토 10:00 - 16:00 | 13:00 - 14:00 휴게시간 | 일 정기휴무 (매주 일요일),0507-1395-7507,,37.6387825,126.644516
땡큐동물병원,강원특별자치도 춘천시 영서로 2755-1 (우두동),월 10:00 - 19:00 | 화 10:00 - 19:00 | 수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 13:00 | 일 정기휴무 (매주 일요일),033-255-7582,,37.89938736,127.7281036
또바기동물병원,경기도 파주시 동패로7번길 66 (동패동),월 10:00 - 19:00 | 12:30 - 14:00 휴게시간 | 화 10:00 - 19:00 | 12:30 - 14:00 휴게시간 | 수 정기휴무 (매주 수요일) | 목 10:00 - 19:00 | 12:30 - 14:00 휴게시간 | 금 10:00 - 19:00 | 12:30 - 14:00 휴게시간 | 토 10:00 - 19:00 | 12:30 - 14:00 휴게시간 | 일 10:00 - 14:00,031-941-0775,,37.70970917,126.7348328
라라동물의료원,서울특별시 구로구 도림로 72 (구로동),월 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 화 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 수 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 목 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 금 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 토 09:30 - 19:00 | 13:00 - 14:00 휴게시간 | 일 09:30 - 18:00 | 13:00 - 14:00 휴게시간,0507-1446-7585,http://pf.kakao.com/_hYuAd,37.48933411,126.8916702
라뽀동물병원,경기도 평택시 송탄로 255 (서정동),월 정기휴무 (매주 월요일) | 화 09:30 - 19:00 | 12:00 - 13:00 휴게시간 | 수 09:30 - 19:00 | 12:00 - 13:00 휴게시간 | 목 09:30 - 19:00 | 12:00 - 13:00 휴게시간 | 금 09:30 - 19:00 | 12:00 - 13:00 휴게시간 | 토 10:00 - 17:00 | 12:00 - 13:00 휴게시간 | 일 정기휴무 (매주 일요일),031-668-7975,,37.06657791,127.058403
라온 동물병원,경기도 수원시 영통구 동탄원천로1109번길 100 (매탄동),월 10:00 - 19:30 | 12:00 - 13:30 휴게시간 | 화 10:00 - 19:30 | 12:00 - 13:30 휴게시간 | 수 10:00 - 19:30 | 12:00 - 13:30 휴게시간 | 목 10:00 - 19:30 | 12:00 - 13:30 휴게시간 | 금 10:00 - 19:30 | 12:00 - 13:30 휴게시간 | 토 10:00 - 18:00 | 12:00 - 13:30 휴게시간 | 일 정기휴무 (매주 일요일),031-215-8588,https://blog.naver.com/amcraon,37.27085876,127.0534897
라온동물메디컬센터,울산광역시 중구 번영로 524 (반구동),월 09:30 - 23:00 | 13:00 - 14:00 휴게시간 | 화 09:30 - 23:00 | 13:00 - 14:00 휴게시간 | 수 09:30 - 23:00 | 13:00 - 14:00 휴게시간 | 목 09:30 - 23:00 | 13:00 - 14:00 휴게시간 | 금 09:30 - 23:00 | 13:00 - 14:00 휴게시간 | 토 09:30 - 23:00 | 13:00 - 14:00 휴게시간 | 일 09:30 - 23:00 | 13:00 - 14:00 휴게시간,052-286-5050,http://blog.naver.com/laonamc,35.56629181,129.34021
라온동물병원,서울특별시 용산구 회나무로13길 6-8 (이태원동),월 10:00 - 19:00 | 12:30 - 13:30 휴게시간 | 18:30 접수마감 | 화 10:00 - 19:00 | 12:30 - 13:30 휴게시간 | 18:30 접수마감 | 수 10:00 - 19:00 | 12:30 - 13:30 휴게시간 | 18:30 접수마감 | 목(8/29) 휴무 | 금 10:00 - 19:00 | 12:30 - 13:30 휴게시간 | 18:30 접수마감 | 토 10:00 - 16:30 | 12:30 - 13:30 휴게시간 | 16:00 접수마감 | 일 정기휴무 (매주 일요일),0507-1446-7595,https://blog.naver.com/raonah,37.53964233,126.989563
라온동물병원,부산광역시 사하구 낙동대로 511-1 (하단동),월 09:30 - 18:30 | 12:00 - 13:00 휴게시간 | 화 09:30 - 18:30 | 12:00 - 13:00 휴게시간 | 수 09:30 - 18:30 | 12:00 - 13:00 휴게시간 | 목 09:30 - 18:30 | 12:00 - 13:00 휴게시간 | 금 09:30 - 18:30 | 12:00 - 13:00 휴게시간 | 토 10:00 - 17:00 | 12:00 - 13:00 휴게시간 | 일 정기휴무 (매주 일요일),051-291-7900,,35.10980225,128.9657745
라온동물병원,대전광역시 동구 대전로 446 (가오동),월 10:00 - 18:30 | 12:30 - 15:00 휴게시간 | 18:00 접수마감 | 화 10:00 - 18:30 | 12:30 - 15:00 휴게시간 | 18:00 접수마감 | 수 10:00 - 16:30 | 12:30 - 15:00 휴게시간 | 16:00 접수마감 | 목 10:00 - 18:30 | 12:30 - 15:00 휴게시간 | 18:00 접수마감 | 금 10:00 - 18:30 | 12:30 - 15:00 휴게시간 | 18:00 접수마감 | 토 10:00 - 14:30 | 12:30 - 13:00 휴게시간 | 14:00 접수마감 | 일 정기휴무 (매주 일요일),042-273-8660,https://blog.naver.com/mykm0209,36.30582809,127.4526367
라온동물병원,서울특별시 마포구 월드컵북로 151 (성산동),월 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 화 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 수 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 목 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 금 10:00 - 19:00 | 13:00 - 14:00 휴게시간 | 토 10:00 - 18:00 | 13:00 - 14:00 휴게시간 | 일 정기휴무 (매주 일요일),0507-1341-7577,https://blog.naver.com/laonah,37.56600189,126.9108276
라온반려동물병원,충청남도 태안군 태안읍 중앙로 144 (동안아파트),월 09:30 - 18:30 | 12:30 - 14:00 휴게시간 | 화 09:30 - 18:30 | 12:30 - 14:00 휴게시간 | 수 09:30 - 18:30 | 12:30 - 14:00 휴게시간 | 목 09:30 - 18:30 | 12:30 - 14:00 휴게시간 | 금 09:30 - 18:30 | 12:30 - 14:00 휴게시간 | 토 09:30 - 13:00 | 일 정기휴무 (매주 일요일),041-675-4675,https://blog.naver.com/raonanimal,36.75032806,126.3039856
라온펫동물병원,서울특별시 송파구 가락로 169 (송파동),월 10:00 - 20:00 | 화 10:00 - 20:00 | 수 10:00 - 20:00 | 목 10:00 - 20:00 | 금 10:00 - 20:00 | 토 10:00 - 20:00 | 일 정기휴무 (매주 일요일),02-555-2272,https://blog.naver.com/raonpet,37.50405884,127.1138763
라온펫동물병원,대전광역시 동구 계족로 405 (홍도동),월 10:00 - 19:30 | 12:30 - 13:30 휴게시간 | 19:00 접수마감 | 화 10:00 - 19:30 | 12:30 - 13:30 휴게시간 | 19:00 접수마감 | 수 10:00 - 19:30 | 12:30 - 13:30 휴게시간 | 19:00 접수마감 | 목 10:00 - 19:30 | 12:30 - 13:30 휴게시간 | 19:00 접수마감 | 금 10:00 - 19:30 | 12:30 - 13:30 휴게시간 | 19:00 접수마감 | 토 10:00 - 16:30 | 12:30 - 13:30 휴게시간 | 16:00 접수마감 | 일 정기휴무 (매주 일요일),042-627-8875,,36.34780121,127.4315643
